,aus,ban,fin,rom,tur,rand
is,0.08698260103096907,0.18952583945181167,0.3007995593872012,0.17682924886665954,0.24220135206976456,0.0036613991935936737
it_,0.4408496942589448,0.0,0.24200636172106701,0.17568431169713472,0.1283055002096135,0.013154132113239922
_it,0.33378808002959315,0.1808260734060928,0.26018428709990304,0.01406401551891368,0.06435448542626038,0.14678305851923698
it,0.11749834191320337,0.25002386981933705,0.3120280251089814,0.20476499042577823,0.10745643639945238,0.008228336333247625
iu_,0.08112167562353587,0.06713517982637456,0.06713517982637456,0.7077166873363648,0.0,0.07689127738735016
_iu,0.0,0.0,0.0,0.575070821529745,0.0,0.424929178470255
iu,0.11325011026675451,0.3227874712597286,0.11071224002752508,0.4266208285396266,0.0,0.026629349906365108
iv_,0.0,0.0,0.27894194434902086,0.4881484026107868,0.0,0.23290965304019237
_iv,0.0,0.0,0.0,0.0,0.19882468168462283,0.8011753183153771
iv,0.0,0.1501797819084777,0.44825191433931255,0.2988244880845708,0.07287003987096909,0.029873775796669742
iw_,0.4130213631739573,0.0,0.0,0.0,0.20651068158697855,0.3804679552390641
_iw,0.22493074792243767,0.3373961218836565,0.0,0.0,0.0,0.4376731301939058
iw,0.17586053435545912,0.7763305008365542,0.0,0.0,0.0,0.047808964807986555
ix_,0.0,0.0,0.0,0.19882468168462283,0.0,0.8011753183153771
_ix,0.0,0.0,0.0,0.0,0.0,3.0
ix,0.0,0.0,0.0,0.367679613604347,0.0,0.632320386395653
iy_,0.0,0.0,0.0,0.0,0.6835016835016834,0.31649831649831656
_iy,0.17864476386036962,0.0,0.0,0.0,0.35728952772073924,0.4640657084188911
iy,0.15501606226018658,0.1761349406167197,0.0,0.0,0.6279648355807969,0.040884161542296835
iz_,0.0,0.0,0.0,0.031010594013274977,0.9039588154869657,0.0650305904997594
_iz,0.0,0.08065156932856575,0.0,0.2688385644285525,0.48390941597139453,0.16660045027148726
iz,0.0,0.33930955673781893,0.0,0.22910353346672227,0.4146459369376266,0.01694097285783229
iŋ_,0.8094221006718425,0.0,0.01272473974616337,0.0,0.15988494949215307,0.01796821008984105
_iŋ,0.11396143519648522,0.1222195102107233,0.07432267512814254,0.39308437067773166,0.1387356602391994,0.15767634854771784
iŋ,0.34894925469404486,0.36507751636130037,0.10566621884762013,0.0694665966956321,0.0915522305798273,0.019288182821575267
ja_,0.06760379126890105,0.20869105262882087,0.6567142428667296,0.0212112279708846,0.0,0.045779685264663805
_ja,0.32247104784496283,0.10912384411245697,0.5255997289821296,0.02183010538671565,0.0,0.02097527367373498
ja,0.24359955373709197,0.20483664260844678,0.5002163431185428,0.03300495595029232,0.0,0.018342504585626147
jb_,0.0,0.0,0.0,0.0,0.0,3.0
_jb,0.0,0.0,0.0,0.0,0.0,3.0
jb,0.0,0.0,0.0,0.11271515824541915,0.0,0.8872848417545808
jc_,0.0,0.0,0.0,0.0,0.0,3.0
_jc,0.0,0.0,0.0,0.0,0.0,3.0
jc,0.0,0.0,0.0,0.0,0.0,3.0
jd_,0.0,0.0,0.0,0.0,0.0,3.0
_jd,0.0,0.0,0.0,0.0,0.0,3.0
jd,0.0,0.0,0.0,0.0,0.0,3.0
je_,0.0,0.22758828856021734,0.24509507998792632,0.32387564141261693,0.0,0.20344099003923938
_je,0.23081892653177247,0.4415286284035799,0.17748576547708264,0.0786882704085588,0.0,0.07147840917900614
je,0.10821042129905241,0.34352203213315236,0.35459398893352767,0.15456672013333816,0.0,0.03910683750092935
jf_,0.0,0.0,0.0,0.0,0.0,3.0
_jf,0.0,0.0,0.0,0.0,0.0,3.0
jf,0.0,0.0,0.0,0.0,0.0,3.0
jg_,0.0,0.0,0.0,0.0,0.0,3.0
_jg,0.0,0.0,0.0,0.0,0.0,3.0
jg,0.0,0.0,0.0,0.0,0.0,3.0
jh_,0.0,0.0,0.0,0.0,0.0,3.0
_jh,0.0,0.0,0.0,0.0,0.0,3.0
jh,0.0,0.0,0.0,0.0,0.0,3.0
ji_,0.20823839567016142,0.6356504785037097,0.03896483175746958,0.0,0.0,0.11714629406865919
_ji,0.1692216981132075,0.5902122641509434,0.1403301886792453,0.024764150943396228,0.0,0.07547169811320756
ji,0.09611398186197986,0.7907583204826562,0.059837861722171884,0.02628162209496288,0.0,0.027008213838229152
jj_,0.0,0.0,0.0,0.0,0.0,3.0
_jj,0.0,0.0,0.0,0.0,0.0,3.0
jj,0.0,0.0,0.0,0.0,0.0,3.0
jk_,0.0,0.0,0.0,0.0,0.0,3.0
_jk,0.0,0.0,0.0,0.0,0.0,3.0
jk,0.0,0.0,0.0,0.0,0.0,3.0
jl_,0.0,0.0,0.0,0.0,0.0,3.0
_jl,0.0,0.0,0.0,0.0,0.0,3.0
jl,0.0,0.0,0.0,0.39264990328820115,0.0,0.6073500967117988
jm_,0.0,0.0,0.0,0.0,0.0,3.0
_jm,0.0,0.0,0.0,0.0,0.0,3.0
jm,0.0,0.0,0.0,0.11271515824541915,0.0,0.8872848417545808
jn_,0.0,0.0,0.0,0.0,0.0,3.0
_jn,0.0,0.0,0.0,0.0,0.0,3.0
jn,0.0,0.0,0.0,0.0,0.0,3.0
jo_,0.13731387730792136,0.20150883462378397,0.17470815961882072,0.33280623386936664,0.0,0.1536628945801072
_jo,0.0770479991201339,0.07538411548995033,0.6749085528921208,0.14322981943090565,0.0,0.02942951306688948
jo,0.05059826515508585,0.09021243608106484,0.6788284890858338,0.1422074520337,0.0,0.03815335764431545
jp_,0.0,0.0,0.0,0.0,0.0,3.0
_jp,0.0,0.0,0.0,0.0,0.0,3.0
jp,0.0,0.0,0.0,0.0,0.0,3.0
jq_,0.0,0.0,0.0,0.0,0.0,3.0
_jq,0.0,0.0,0.0,0.0,0.0,3.0
jq,0.0,0.0,0.0,0.0,0.0,3.0
jr_,0.0,0.0,0.0,0.0,0.0,3.0
_jr,0.0,0.0,0.0,0.0,0.0,3.0
jr,0.20484359233097876,0.0,0.0,0.0,0.0,0.7951564076690213
js_,0.0,0.0,0.0,0.0,0.0,3.0
_js,0.0,0.0,0.0,0.0,0.0,3.0
js,0.0,0.0,0.0,0.0,0.0,3.0
jt_,0.0,0.0,0.0,0.0,0.0,3.0
_jt,0.0,0.0,0.0,0.0,0.0,3.0
jt,0.0,0.0,0.0,0.0,0.0,3.0
ju_,0.3441692466460268,0.03740970072239421,0.4563983488132095,0.0,0.0,0.16202270381836947
_ju,0.16442117686361368,0.10562976906617141,0.381261310952596,0.32397943838186055,0.0,0.024708304735758413
ju,0.22003216699344277,0.23688480568290352,0.3418511043372791,0.1733326933382381,0.0,0.027899229648136584
jv_,0.0,0.0,0.0,0.0,0.0,3.0
_jv,0.0,0.0,0.0,0.0,0.0,3.0
jv,0.0,0.0,0.0,0.0,0.0,3.0
jw_,0.0,0.0,0.0,0.0,0.0,3.0
_jw,0.0,0.0,0.0,0.0,0.0,3.0
jw,0.0,0.5094102885821832,0.0,0.0,0.0,0.4905897114178168
jx_,0.0,0.0,0.0,0.0,0.0,3.0
_jx,0.0,0.0,0.0,0.0,0.0,3.0
jx,0.0,0.0,0.0,0.0,0.0,3.0
jy_,0.0,0.0,0.0,0.0,0.0,3.0
_jy,0.0,0.0,0.0,0.0,0.0,3.0
jy,0.0,0.0,0.0,0.0,0.0,3.0
jz_,0.0,0.0,0.0,0.0,0.0,3.0
_jz,0.0,0.0,0.0,0.0,0.0,3.0
jz,0.0,0.0,0.0,0.0,0.0,3.0
jŋ_,0.0,0.0,0.0,0.0,0.0,3.0
_jŋ,0.0,0.0,0.0,0.0,0.0,3.0
jŋ,0.0,0.0,0.0,0.0,0.0,3.0
ka_,0.16259043354734698,0.46578910342195,0.24891219901427752,0.0,0.08565465263183748,0.03705361138458785
_ka,0.4189412562942827,0.08547014959736561,0.27892491781865325,0.0,0.21060165717102283,0.006062019118675682
ka,0.4240543962729142,0.2488212287719119,0.19707860776853287,0.0,0.1209946129102249,0.009051154276416151
kb_,0.0,0.0,0.0,0.0,0.0,3.0
_kb,0.0,0.0,0.0,0.0,0.0,3.0
kb,0.5123256020616723,0.0,0.0,0.0,0.08298231582689058,0.4046920821114369
kc_,0.0,0.0,0.0,0.0,0.0,3.0
_kc,0.0,0.0,0.0,0.0,0.0,3.0
kc,0.0,0.0,0.0,0.0,0.6387665198237885,0.3612334801762115
kd_,0.0,0.0,0.0,0.0,0.0,3.0
_kd,0.0,0.0,0.0,0.0,0.0,3.0
kd,0.5218637992831542,0.0,0.0,0.0,0.15555555555555553,0.32258064516129037
ke_,0.018277452483851476,0.3714450020911753,0.17173301395384205,0.0,0.37246339387180044,0.06608113759933083
_ke,0.47585569296301394,0.04059873914279161,0.2567969880606033,0.0,0.21580652915175438,0.010942050681836742
ke,0.2256145389282434,0.13429927632033367,0.35078650439228376,0.0,0.2752488537962446,0.01405082656289453
kf_,0.0,0.0,0.0,0.0,0.0,3.0
_kf,0.0,0.0,0.0,0.0,0.0,3.0
kf,0.0,0.16013673415724428,0.0,0.0,0.0,0.8398632658427557
kg_,0.0,0.0,0.0,0.0,0.0,3.0
_kg,0.0,0.0,0.0,0.0,0.0,3.0
kg,0.0,0.0,0.0,0.0,0.0,3.0
kh_,0.0,0.0,0.0,0.0,0.0,3.0
_kh,0.0,0.43406985032074125,0.0,0.0,0.0,0.5659301496792588
kh,0.531288934194133,0.1354909955827387,0.0,0.0,0.0,0.3332200702231284
ki_,0.12555534102273042,0.21659018411452624,0.27998828761273536,0.0,0.33797311712868366,0.03989307012132429
_ki,0.06351850632939182,0.6420053868734287,0.1750382046456416,0.0,0.11187582812027803,0.007562074031259784
ki,0.12021168283232121,0.399699338222222,0.26056101522406905,0.0,0.2095607436163856,0.00996722010500227
kj_,0.0,0.0,0.0,0.0,0.0,3.0
_kj,0.0,0.0,0.0,0.0,0.0,3.0
kj,0.0,0.0,0.20484359233097876,0.0,0.0,0.7951564076690213
kk_,0.0,0.0,0.43406985032074114,0.0,0.0,0.5659301496792588
_kk,0.0,0.0,0.0,0.0,0.0,3.0
kk,0.04710741920303162,0.0,0.800214786909067,0.0,0.06354554048460073,0.08913225340330065
kl_,0.0,0.0,0.0,0.0,0.0,3.0
_kl,0.0,0.0,0.0,0.0,0.0,3.0
kl,0.0,0.0,0.1454901587442482,0.0,0.7349548723702153,0.1195549688855365
km_,0.0,0.0,0.0,0.0,0.0,3.0
_km,0.0,0.0,0.0,0.0,0.0,3.0
km,0.24468504274824354,0.0,0.17166514655650336,0.0,0.38181494830993196,0.20183486238532108
kn_,0.0,0.0,0.0,0.0,0.0,3.0
_kn,0.0,0.0,0.0,0.0,0.0,3.0
kn,0.19614093456823423,0.15606959805772863,0.30656528189910975,0.0,0.08962810598567274,0.25159607948925455
ko_,0.17535345098210753,0.4324831096215713,0.3333058205039309,0.0,0.007352674852403194,0.051504944039986955
_ko,0.10364046612539957,0.05795589665334189,0.4914863570120117,0.0,0.33637999116633716,0.010537289042909874
ko,0.11978021293064356,0.16279299542126416,0.5386462731457702,0.0,0.16764621091707513,0.011134307585247045
kp_,0.0,0.0,0.19882468168462283,0.0,0.0,0.8011753183153771
_kp,0.0,0.0,0.0,0.0,0.0,3.0
kp,0.2793257653938768,0.0,0.0,0.0,0.20949432404540755,0.5111799105607155
kq_,0.0,0.0,0.0,0.0,0.0,3.0
_kq,0.0,0.0,0.0,0.0,0.0,3.0
kq,0.0,0.0,0.0,0.0,0.0,3.0
kr_,0.0,0.0,0.19882468168462283,0.0,0.0,0.8011753183153771
_kr,0.0,0.0,0.0,0.0,0.0,3.0
kr,0.0,0.0,0.34372985233597897,0.0,0.43278190806118877,0.22348823960283232
ks_,0.0,0.0,0.8344098649442161,0.0,0.0,0.16559013505578393
_ks,0.0,0.0,0.0,0.0,0.0,3.0
ks,0.10490447118099677,0.0435464604961188,0.6818817920311349,0.0,0.0902187001988782,0.07944857609287141
kt_,0.0,0.0,0.43406985032074114,0.0,0.0,0.5659301496792588
_kt,0.0,0.0,0.0,0.0,0.0,3.0
kt,0.17821433682412144,0.03564747532480337,0.10397644613567589,0.0,0.5712385380381955,0.11092320367720396
ku_,0.23971356105042044,0.0749469424828007,0.43427616665829577,0.0,0.18127129596992128,0.06979203383856188
_ku,0.05496859176074804,0.7196426555564258,0.11023935116437493,0.0,0.11045956992604034,0.004689831592411001
ku,0.13323219005356787,0.5033543663568296,0.2532060631191468,0.0,0.09783557955133083,0.012371800919125082
kv_,0.0,0.0,0.0,0.0,0.0,3.0
_kv,0.0,0.0,0.0,0.0,0.0,3.0
kv,0.0,0.0,0.4007704345732514,0.0,0.25903454917539426,0.3401950162513543
kw_,0.0,0.0,0.0,0.0,0.0,3.0
_kw,0.0,0.7150697425736346,0.0,0.0,0.022345929455426072,0.26258432797093934
kw,0.023376265755447895,0.8189315709761807,0.0,0.0,0.0038113476775186775,0.15388081559085276
kx_,0.0,0.0,0.0,0.0,0.0,3.0
_kx,0.0,0.0,0.0,0.0,0.0,3.0
kx,0.0,0.0,0.0,0.0,0.0,3.0
ky_,0.0,0.0,0.0,0.0,0.0,3.0
_ky,0.0,0.0,0.0,0.0,0.0,3.0
ky,0.0,0.1257549945795261,0.0,0.0,0.4087037323834598,0.46554127303701415
kz_,0.0,0.0,0.0,0.0,0.0,3.0
_kz,0.0,0.0,0.0,0.0,0.0,3.0
kz,0.0,0.27897388914338067,0.0,0.0,0.0,0.7210261108566194
kŋ_,0.0,0.0,0.0,0.0,0.0,3.0
_kŋ,0.0,0.0,0.0,0.0,0.0,3.0
kŋ,0.0,0.0,0.0,0.0,0.0,3.0
la_,0.1807101567322812,0.1002431584762201,0.22869612492209923,0.14307627318402033,0.32295989595877467,0.024314390726604473
_la,0.3693645930027162,0.05863983127637562,0.38504580090014223,0.13223553676839278,0.04681739402884821,0.007896844023524864
la,0.25415656257767216,0.040617852287147045,0.18961882243959602,0.16004577935074568,0.35211133494361846,0.0034496484012206457
lb_,0.0,0.0,0.09941234084231138,0.09941234084231138,0.0,0.8011753183153772
_lb,0.0,0.0,0.0,0.0,0.0,3.0
lb,0.2847771332408321,0.02837402088894089,0.04529902579853264,0.1237355584970891,0.3062538320566706,0.21156042951793466
lc_,0.0,0.0,0.0,0.0,0.0,3.0
_lc,0.0,0.0,0.0,0.0,0.0,3.0
lc,0.013092874085802267,0.0,0.0,0.3892024397887936,0.4497141152060688,0.14799057091933537
ld_,0.0,0.0,0.5215827338129496,0.1043165467625899,0.0,0.37410071942446055
_ld,0.0,0.0,0.0,0.0,0.0,3.0
ld,0.02199240293445945,0.0,0.23682505082566838,0.06815894167425761,0.5706862703899985,0.10233733417561591
le_,0.01874337104472334,0.07432097915056013,0.15878569783825697,0.3521133208820998,0.3649247343192899,0.03111189676506983
_le,0.2728785598388881,0.04427886737394365,0.33026177782423866,0.2751886421996708,0.05355773921527632,0.023834413547982443
le,0.05131563062779387,0.13029922904013214,0.20681223951257965,0.2129944352556577,0.39383990730537405,0.00473855825846255
lf_,0.0,0.0,0.0,0.0,0.0,3.0
_lf,0.0,0.0,0.0,0.0,0.0,3.0
lf,0.0,0.3839247195858499,0.0,0.3166792493528904,0.0,0.2993960310612598
lg_,0.0,0.0,0.3322422258592472,0.0,0.0,0.6677577741407529
_lg,0.0,0.0,0.0,0.0,0.0,3.0
lg,0.030967676952848418,0.0016164772397984754,0.3064554135418984,0.0804730370230574,0.48329860745015774,0.09718878779223959
lh_,0.0,0.0,0.0,0.0,0.0,3.0
_lh,0.0,0.0,0.0,0.0,0.0,3.0
lh,0.43583815028901735,0.06705202312138725,0.0,0.0,0.0,0.4971098265895954
li_,0.055714448691384165,0.12576882248704344,0.11877849325019982,0.09396743177348055,0.5887395798873895,0.017031223910502588
_li,0.22895954883414835,0.2589910759497459,0.21118961849525789,0.22492086370205341,0.06270637884110068,0.013232514177693762
li,0.09150785584730596,0.329276305978604,0.14978586661568774,0.16035436122714142,0.26533745601762754,0.003738154313633334
lj_,0.0,0.0,0.0,0.19882468168462283,0.0,0.8011753183153771
_lj,0.0,0.0,0.0,0.0,0.0,3.0
lj,0.009072251424092515,0.0,0.8332514000281895,0.0,0.0,0.15767634854771784
lk_,0.0,0.0,0.44034707158351394,0.0,0.0,0.5596529284164861
_lk,0.0,0.0,0.0,0.0,0.0,3.0
lk,0.09389998169762404,0.04572865715392085,0.5386381848576179,0.0,0.1949991630470845,0.12673401324375275
ll_,0.0,0.0,0.575070821529745,0.0,0.0,0.424929178470255
_ll,0.0,0.0,0.0,0.7056778679026652,0.0,0.2943221320973349
ll,0.021166385396424185,0.0,0.524932117392504,0.18327297076020374,0.15942012014613963,0.11120840630472859
lm_,0.0,0.0,0.5126262626262627,0.0,0.0,0.48737373737373746
_lm,0.0,0.0,0.0,0.19882468168462283,0.0,0.8011753183153771
lm,0.035701839821026614,0.010844195663980117,0.3467516443579403,0.07584696011180343,0.4104534055877959,0.12040195445745369
ln_,0.0,0.0,0.19882468168462283,0.0,0.0,0.8011753183153771
_ln,0.0,0.0,0.0,0.0,0.0,3.0
ln,0.0,0.0,0.43944195534185704,0.155283575565512,0.09295887516846976,0.31231559392416136
lo_,0.26770968597618205,0.12203304374806082,0.0754991371814466,0.4585351524344698,0.0,0.07622298065984072
_lo,0.18031845909986072,0.054238315961381435,0.4802920409241559,0.21027066621835827,0.04020065805274028,0.03467985974350354
lo,0.14793263038224294,0.16690967572635143,0.25126805113799416,0.35831847746726925,0.061248100605000896,0.014323064681141296
lp_,0.0,0.0,0.0,0.0,0.0,3.0
_lp,0.0,0.0,0.0,0.0,0.0,3.0
lp,0.03346891383008761,0.012105777342797648,0.4379442979894447,0.20419597959101346,0.13156131553422748,0.18072371571242904
lq_,0.0,0.0,0.0,0.0,0.0,3.0
_lq,0.0,0.0,0.0,0.0,0.0,3.0
lq,0.0,0.0,0.0,0.06743942512548297,0.6142851984255949,0.3182753764489221
lr_,0.0,0.0,0.0,0.0,0.0,3.0
_lr,0.0,0.0,0.0,0.0,0.0,3.0
lr,0.0,0.0,0.1489361702127659,0.18617021276595747,0.11170212765957445,0.5531914893617021
ls_,0.0,0.0,0.19882468168462283,0.0,0.0,0.8011753183153771
_ls,0.0,0.0,0.0,0.0,0.0,3.0
ls,0.08942841488692092,0.03666970546659629,0.23855150442787607,0.04001732836882945,0.4334413916514787,0.16189165519829854
lt_,0.0,0.0,0.800946892442641,0.029219092642757283,0.0,0.16983401491460187
_lt,0.0,0.0,0.0,0.0,0.0,3.0
lt,0.03254494979307034,0.014705605456456546,0.38504905570076164,0.30443765544305473,0.1684106865859839,0.09485204702067289
lu_,0.09911170365771255,0.048965045294089744,0.1557172910751381,0.06326944054854294,0.5925230344107512,0.04041348501376553
_lu,0.37373103973618443,0.010287952084773094,0.3579767461799252,0.23548960843746983,0.004546443471806288,0.017968210089841046
lu,0.21338234683120938,0.02330193638362018,0.2713143297634273,0.24402191338765888,0.23732550106239678,0.010653972571687638
lv_,0.0,0.0,0.0,0.0,0.0,3.0
_lv,0.0,0.0,0.0,0.0,0.0,3.0
lv,0.0,0.003715680292861491,0.5197672496779879,0.26396708867195445,0.029999645786726304,0.18255033557046982
lw_,0.0,0.0,0.0,0.0,0.0,3.0
_lw,0.0,0.0,0.0,0.0,0.3896353166986564,0.6103646833013436
lw,0.01806692773228907,0.034413195680550596,0.0,0.0,0.5979292749495667,0.3495906016375935
lx_,0.0,0.0,0.0,0.0,0.0,3.0
_lx,0.0,0.0,0.0,0.0,0.0,3.0
lx,0.0,0.0,0.0,0.0,0.0,3.0
ly_,0.0,0.0,0.0,0.0,0.0,3.0
_ly,0.0,0.0,0.0,0.0,0.0,3.0
ly,0.0,0.0,0.0,0.0,0.6876844060758387,0.3123155939241613
lz_,0.0,0.0,0.0,0.0,0.0,3.0
_lz,0.0,0.0,0.0,0.0,0.0,3.0
lz,0.0,0.0,0.0,0.020166898470097352,0.6386184515530829,0.3412146499768196
lŋ_,0.0,0.0,0.0,0.0,0.0,3.0
_lŋ,0.0,0.0,0.0,0.0,0.0,3.0
lŋ,0.0,0.0,0.0,0.0,0.0,3.0
ma_,0.1152788763318223,0.23688184649264318,0.2298120038495033,0.09078279310931014,0.29516819066318833,0.03207628955353273
_ma,0.33232361834349505,0.35294931326235524,0.1068430771557491,0.08050765105877074,0.12460521031440755,0.0027711298652223207
ma,0.2596976010946,0.18268984730759688,0.17620676959916845,0.09480863356446988,0.28178900286991476,0.004808145564250025
mb_,0.0,0.0,0.0,0.0,0.0,3.0
_mb,0.0,0.8497466402291254,0.0,0.0,0.0,0.15025335977087464
mb,0.27918879818776204,0.38769618073488055,0.053603707755821996,0.16488404013472058,0.028547676572372054,0.08607959661444264
mc_,0.0,0.0,0.0,0.0,0.0,3.0
_mc,0.0,0.0,0.0,0.19882468168462283,0.0,0.8011753183153771
mc,0.0,0.0,0.0,0.044561519042915144,0.6461420261222698,0.3092964548348151
md_,0.0,0.0,0.0,0.0,0.0,3.0
_md,0.0,0.7111716621253407,0.0,0.0,0.0,0.2888283378746594
md,0.03421697897265902,0.12344139301811258,0.0,0.004331444511961153,0.70749871965247,0.13051146384479717
me_,0.009713936753453306,0.13753901173179564,0.2054120159517398,0.15133075941180682,0.4461198043223044,0.049884471828899817
_me,0.3525918172957887,0.07056879064834083,0.17134497191648065,0.17646240127408794,0.21477963821322382,0.014252380652077946
me,0.11079012557524774,0.29518070443291966,0.16710569901922015,0.16092669432190176,0.25827874217682334,0.007718034473887318
mf_,0.0,0.0,0.0,0.0,0.0,3.0
_mf,0.0,0.7600520918118183,0.0,0.0,0.0,0.23994790818818165
mf,0.0,0.8249371089466555,0.0,0.0,0.0,0.17506289105334455
mg_,0.0,0.0,0.0,0.0,0.0,3.0
_mg,0.0,0.7600520918118183,0.0,0.0,0.0,0.23994790818818165
mg,0.0,0.4004192872117401,0.0,0.0,0.33542976939203356,0.2641509433962264
mh_,0.0,0.0,0.0,0.0,0.0,3.0
_mh,0.0,0.7425535620971956,0.0,0.0,0.0,0.25744643790280436
mh,0.0,0.6559991660585844,0.0,0.0423225268424893,0.0,0.3016783070989263
mi_,0.16734194478280345,0.12355873468207484,0.23847536621433932,0.08474685011469243,0.313469371341415,0.07240773286467488
_mi,0.0821256871627468,0.4818946926584969,0.1894492936771606,0.15383927096693922,0.08185603238160426,0.01083502315305227
mi,0.12084065634119322,0.2272324571282241,0.21065513856764898,0.17604819603415212,0.2564398971646036,0.008783654764177964
mj_,0.0,0.0,0.0,0.0,0.0,3.0
_mj,0.0,0.7728426395939085,0.0,0.0,0.0,0.22715736040609136
mj,0.04397400551398188,0.5616679795194959,0.1139326506498621,0.0,0.0,0.2804253643166601
mk_,0.0,0.0,0.0,0.0,0.0,3.0
_mk,0.0,0.8532169414807631,0.0,0.0,0.0,0.14678305851923698
mk,0.06778806321248143,0.6198844954918311,0.04180904588027777,0.0,0.1148157417923061,0.1557026536231035
ml_,0.0,0.0,0.0,0.0,0.0,3.0
_ml,0.0,0.7600520918118183,0.0,0.0,0.0,0.23994790818818168
ml,0.016967794082550013,0.16013677908207233,0.012927242494879953,0.0,0.6598146816890882,0.15015350265140942
mm_,0.0,0.0,0.3322422258592472,0.0,0.0,0.6677577741407529
_mm,0.0,0.0,0.0,0.0,0.0,3.0
mm,0.03852935968531422,0.0,0.5661061868251237,0.18096910784078993,0.07409781062868312,0.14029753502008904
mn_,0.0,0.0,0.0,0.3896353166986564,0.0,0.6103646833013436
_mn,0.0,0.756692646560488,0.0,0.0,0.0,0.24330735343951201
mn,0.04780039756467929,0.1629217929828024,0.09017635217025122,0.3439175987012925,0.19335480823278933,0.16182905034818515
mo_,0.12859622621227323,0.37349000588186626,0.11240953963071164,0.3015773730817531,0.005168254695664894,0.07875860049773097
_mo,0.15051887231625793,0.09544343324678646,0.30588395596068235,0.320427168266043,0.10071131966556801,0.027015250544662316
mo,0.19030208783623043,0.10821886782044929,0.2623416995591597,0.3485254504152144,0.05976356532010283,0.030848329048843184
mp_,0.0,0.0,0.0,0.19882468168462283,0.0,0.8011753183153771
_mp,0.0,0.8383480825958701,0.0,0.0,0.0,0.16165191740412976
mp,0.28961750941067066,0.08715040827304052,0.1325373657678635,0.3857299708664965,0.022239684854678064,0.0827250608272506
mq_,0.0,0.0,0.0,0.0,0.0,3.0
_mq,0.0,0.0,0.0,0.0,0.0,3.0
mq,0.0,0.0,0.0,0.0,0.20484359233097876,0.7951564076690213
mr_,0.0,0.0,0.0,0.0,0.0,3.0
_mr,0.0,0.6101092896174863,0.0,0.055464480874316935,0.0,0.33442622950819667
mr,0.05495893872394188,0.5001263423878711,0.0,0.021983575489576756,0.17403663929248264,0.24889450410612765
ms_,0.0,0.0,0.0,0.0,0.0,3.0
_ms,0.0,0.8895705521472392,0.0,0.0,0.0,0.11042944785276074
ms,0.03196598693016298,0.4429931006929239,0.11808261990173219,0.0,0.29474092949016184,0.11221736298501908
mt_,0.0,0.0,0.0,0.19882468168462283,0.0,0.8011753183153771
_mt,0.0,0.8460188637859181,0.0,0.0,0.0,0.15398113621408205
mt,0.03813701131173993,0.685853131728021,0.027312027173073933,0.0,0.09492293400207945,0.1537748957850857
mu_,0.10980242807096,0.6574172057956579,0.02622626434853902,0.0,0.0917285203894942,0.11482558139534886
_mu,0.14152281629288355,0.12467876906191586,0.2758459511768647,0.1371869468139186,0.29972211463775794,0.021043402016659364
mu,0.3213232354623506,0.11904610830268446,0.1845115171236046,0.0913943530415634,0.2665300444216518,0.017194741648145283
mv_,0.0,0.0,0.0,0.0,0.0,3.0
_mv,0.0,0.6438604440416855,0.0,0.0,0.0,0.3561395559583144
mv,0.0,0.5774263283650017,0.09238821253840024,0.0,0.0,0.330185459096598
mw_,0.0,0.0,0.0,0.0,0.0,3.0
_mw,0.0,0.846018863785918,0.0,0.0,0.0,0.15398113621408205
mw,0.0,0.8120832413336276,0.0,0.0,0.03953963347317288,0.14837712519319937
mx_,0.0,0.0,0.0,0.0,0.0,3.0
_mx,0.0,0.0,0.0,0.0,0.0,3.0
mx,0.0,0.0,0.0,0.0,0.0,3.0
my_,0.0,0.0,0.0,0.0,0.0,3.0
_my,0.0,0.5921506231768762,0.0,0.0,0.0,0.40784937682312383
my,0.0,0.3559282784173614,0.0,0.0,0.3693595342066958,0.2747121873759429
mz_,0.0,0.0,0.0,0.0,0.0,3.0
_mz,0.0,0.7870563674321502,0.0,0.0,0.0,0.21294363256784973
mz,0.0,0.6355321040450025,0.0,0.0,0.17657991140540455,0.18788798454959302
mŋ_,0.0,0.0,0.0,0.0,0.0,3.0
_mŋ,0.0,0.0,0.0,0.0,0.0,3.0
mŋ,0.0,0.0,0.0,0.0,0.0,3.0
na_,0.14651406186779545,0.19597712782284976,0.225974658134805,0.23439774998956392,0.15247834671287216,0.04465805547211376
_na,0.6248722250876192,0.09609557850533558,0.09157311852796694,0.11029224306802916,0.0701190254174763,0.00704780939357282
na,0.2891516486669278,0.3002253576768964,0.11333832324728224,0.1611506924155651,0.12569392858240758,0.010440049410920879
nb_,0.0,0.0,0.0,0.0,0.0,3.0
_nb,0.0,0.0,0.0,0.0,0.0,3.0
nb,0.09692243420136472,0.0,0.0,0.0,0.4967274752819941,0.4063500905166411
nc_,0.0,0.0,0.0,0.0,0.0,3.0
_nc,0.0,0.0,0.0,0.0,0.0,3.0
nc,0.1570570040186284,0.0,0.0,0.6346935453356096,0.12155374258320398,0.08669570806255804
nd_,0.0,0.0,0.5050707205935161,0.325095264491882,0.0,0.16983401491460187
_nd,0.0,0.8161068603293996,0.0,0.0,0.0,0.18389313967060045
nd,0.10357084050303556,0.27013112137518247,0.243646186586838,0.14507406472530426,0.16981062781745895,0.06776715899218072
ne_,0.044438481421286556,0.04973552944475074,0.4389623678309959,0.27636603358875556,0.14809439451531006,0.04240319319890104
